250216796165115907,Mon Sep 24 12:55:07 +0000 2012,"olha isso vei, pqp vo para de responder pra ver se para né.",,,,False,354921805,None,None,None,,pt
250216796160921601,Mon Sep 24 12:55:07 +0000 2012,"ni som går i kortarmat ute, 😶😧 fryser ni inte!?",,,,False,497712301,None,None,None,Sweden,sv
250216796131577856,Mon Sep 24 12:55:07 +0000 2012,"""@UberFacts: Lack of sleep can lead to an increased desire for sex and substance abuse."" Med Students are prone pala. L-O-L! ☺",,,95023423,False,87349649,None,None,None,Membrane,en
250216796165132288,Mon Sep 24 12:55:07 +0000 2012,to com as musicas dos shows de ontem hahahaha,,,,False,144303138,None,None,None,curitiba de mau humor ,pt
250216796156727297,Mon Sep 24 12:55:07 +0000 2012,"Al Faris 3 Hotel Apartments, Dubai: 3.5 star hotel from USD 196 for 2 night(s) http://t.co/EUf23nGN (We Follow Back)",,http://t.co/EUf23nGN,,False,22502534,None,None,None,,en
250216796131565568,Mon Sep 24 12:55:07 +0000 2012,@bassjeanne 無事に帰宅部した？またすぐ会おうぜよぉーーーよぉーー！！,,,144412414,False,326097569,None,144412414,None,北海道まんべちゃん王国,ja
250216796139950081,Mon Sep 24 12:55:07 +0000 2012,日本Shippo猫尾巴面世：可侦测佩戴者情绪: 日本好像从来都不缺各种古怪的新鲜玩意儿。我们应当感谢宠物小精灵为我们人类带来的各种可佩带在身上的奇怪配件，以前我们已经见过necomimi意念猫耳了，戴在头上会... http://t.co/ESIeEU1q #cnBeta,cnBeta,http://t.co/ESIeEU1q,,False,373707193,None,None,None,蚌埠,zh-cn
250216796148363264,Mon Sep 24 12:55:07 +0000 2012,El MV de Catch Me ya salió!! A las 6am Argentina T0T #TVXQCatchMe,TVXQCatchMe,,,False,127104479,None,None,None,ARGENTINA,es
250216796148334592,Mon Sep 24 12:55:07 +0000 2012,Ya allah harapan aku malam ini semoga kk olga on biar twitter jadi rame @dahsyatnyaolga,,,257861295,False,528126463,None,None,None,"Buntok,kalimantan Tengah",id
250216796148338689,Mon Sep 24 12:55:07 +0000 2012,@CordeliaScarlet HI iOS6! ♥ I think available na :D Meron na daw si someone na 3rd year eh. xD WIDER SCREEN FEATURES!,,,248175969,False,154426146,250216318521978880,248175969,None,Earth,en
250216796139945984,Mon Sep 24 12:55:07 +0000 2012,@vitotoso vc tem favstar bonusss?,,,233542226,False,598864449,None,233542226,None,"Maringá, Paraná",pt
250216796165120000,Mon Sep 24 12:55:07 +0000 2012,Well Goodmorning everyone 😃,,,,False,634589535,None,None,None,,en
250216796144160768,Mon Sep 24 12:55:07 +0000 2012,@jiwon967 애기향!!,,,629293937,False,293527312,250209780524789760,629293937,None,,ko
250216796144152577,Mon Sep 24 12:55:07 +0000 2012,@Aodrey 本当ですか！良かったですね～！！,,,40251445,False,52433157,250164961941262336,40251445,None,たぶんとうきょう,ja
250216796148346880,Mon Sep 24 12:55:07 +0000 2012,“@MCcalup_Pride If that's yo hoe niggas better get they bitches”,,,378874401,False,254100717,None,None,None,Mississippi,en
250216796165124096,Mon Sep 24 12:55:07 +0000 2012,"@kikinha_lopes E essa foto, Lucas, sempre que você vê-la terá que correr pro Bob's pra devorar mais um trio! #Instintocomilão",Instintocomilão,,143853293,False,173982981,249190542288748544,143853293,None,,pt
250216796131581952,Mon Sep 24 12:55:07 +0000 2012,@MrLifeLivin_LAE lol just wanted to make sure.,,,51926618,False,584190529,250216331780177920,51926618,None,Where u wanna b,en
250216796131573760,Mon Sep 24 12:55:07 +0000 2012,@ro0o7e__bs انا دزيت الصورة بس قام يستهبل تويتر وماياتج بسرعه اسفه تاخرت بس انا اخر وحده,,,792829478,False,525690860,250216162460307456,792829478,None,Within every beat,ar
250216796127375360,Mon Sep 24 12:55:07 +0000 2012,@errn_u 見に行こうぜええええええええええええええええ工工工エエエエエエェェェェェェ（゜Д゜）ェェェェェェエエエエエエ工工工！！！！,,,579925932,False,249539118,250216616627949570,579925932,None,神奈川県幻想郷市,ja
250216796139962371,Mon Sep 24 12:55:07 +0000 2012,"iyah RT @cintaituaneh: Ketika seseorang tengah jatuh cinta, dia mendadak menjadi seorang pujangga. #CintaItuAnehYah",CintaItuAnehYah,,283318339,False,751015896,None,None,None,Madura,en
250216796156735489,Mon Sep 24 12:55:07 +0000 2012,"jam 7 bsk RT @13Budiman: Jam sbrh? RT ""willdansyam: @13budiman jd bud""",,,"766974685
766974685",False,292813314,None,None,None,pinggir lapangan sepakbola ,id
250216796165132289,Mon Sep 24 12:55:07 +0000 2012,Changmin junsu predebutt beda bgt :'D sama skarangg . kaya lbh sangar -_-,,,,False,278365746,None,None,None,8g,en
250216796152549376,Mon Sep 24 12:55:07 +0000 2012,@blitz316 　つまりフリーダム最強だな　BR強化ならBS横下方を加味しても上方修正だな,,,124349178,False,102866860,250210107676295169,124349178,None,広島,ja
250216796139974656,Mon Sep 24 12:55:07 +0000 2012,@LyessaZali @heyitsadlina on the way,,,"376633967
172295185",False,747239971,250215577409425408,376633967,None,我爱我自己 ♡,en
250216796160946176,Mon Sep 24 12:55:07 +0000 2012,the word ridonkulous is more ridiculous than anything you could ever describe,,,,False,323541891,None,None,None,,en
250216796148355072,Mon Sep 24 12:55:07 +0000 2012,@stigma147 ただいまきちゃん！！,,,111028416,False,155858508,250212919822934016,111028416,None,おかやま,ja
250216796165128192,Mon Sep 24 12:55:07 +0000 2012,@dhikakrnwt @rennoykr yuk nanti ya kl gue syuda slesai pkl~,,,"230573601
243558039",False,261165946,250170904041103360,230573601,None,Depok kece ƪ(‾ε‾“)ʃƪ(‾ε‾“) ,en
250216796139954176,Mon Sep 24 12:55:07 +0000 2012,@NickRazeen hehehe tunggu esok.,,,319713620,False,231339126,250216266663616512,319713620,None,Malaysia,en
250216796144168960,Mon Sep 24 12:55:07 +0000 2012,"@WomenUndrSiege All women are told a version of 'dress appropriately to avoid sexual assault'. Blame lies with women, wherever we stand.",,,407002473,False,25108518,250216079408889859,407002473,None,"New York, New York",en
250216796152532992,Mon Sep 24 12:55:07 +0000 2012,"@gulbahar_xo is a babe, love you beautiful xo",,,356871988,False,434941036,None,356871988,None,chester/cheshire  ,en
250216796127367168,Mon Sep 24 12:55:07 +0000 2012,@MiTa510 ふざけんなよみーたん！！！wwww今日は秀徳を叫ぶ日だろ今日のジャンプ読んでないのか？？！！wwwwwwwwww,,,297904299,False,759121849,250216364034383873,297904299,None,静岡県だよ！,ja
250216796139970560,Mon Sep 24 12:55:07 +0000 2012,"@tyashelby @PutriDwi96 @Tukang_Doa ga tau tuh pu3,kita wabcame2an aja yukk wkwkwk",,,"104113003
251143414
315579392",False,92653015,250216386440343552,104113003,None,,en
250216796148338688,Mon Sep 24 12:55:07 +0000 2012,"TGOD
#TGOD Stands for Twitter Gang or die",TGOD,,,False,620408218,None,None,None,"Leicester/London, England",en
250216796165115906,Mon Sep 24 12:55:07 +0000 2012,@km1319 寒くなるよー激しく寒いよー,,,714510002,False,574169269,250215983782965250,714510002,None,かもがわー,ja
250216796152557568,Mon Sep 24 12:55:07 +0000 2012,@yenkyo 更年期ですんません(笑),,,18400697,False,91142001,250216558004146176,18400697,None,神奈川県横浜市,ja
250216796139962368,Mon Sep 24 12:55:07 +0000 2012,"RT @PetikanDahsyat: Sesuatu yg sulit ketika kamu harus berpura-pura tersenyum, hanya karena tak ingin dia tahu, dia adalah alasan kamu b ...",,,199209062,False,839275639,None,None,None,"Bone,Sul-Sel,Indonesia",id
250216796156751872,Mon Sep 24 12:55:07 +0000 2012,"RT @SpeakComedy: 1 Hour on Twitter seems like 1 minute, but 1 minute studying seems like 1 Hour.",,,50618718,False,587367514,None,None,None,,en
250216796148359169,Mon Sep 24 12:55:07 +0000 2012,"RT @tricopanda: おいｗｗｗうそだろｗｗｗ仕事ｗｗ選べｗｗいよいよ全裸じゃねぇかｗｗｗ
 http://t.co/gx6He2F9",,http://t.co/gx6He2F9,126091347,False,298571651,None,None,None,osaka,ja
250216796135751680,Mon Sep 24 12:55:07 +0000 2012,"RT @NiallSpanish: SABIAS QUE?: En los VMA's Katy Perry iba a besar a Liam, pero el la esquivo y dijo: ""Perdón Danielle esta mirando"" #Ni ...",Ni,,290147378,False,757682804,None,None,None,,es
250216796152545280,Mon Sep 24 12:55:07 +0000 2012,RT @PetikanLagu2: Yang Single and Very Happy coba #Retweet :D,Retweet,,300800368,False,289958489,None,None,None,Indonesia,en
250216796156739584,Mon Sep 24 12:55:07 +0000 2012,"RT @dsnoegroho: RT ""@Nedink: Boikot google boikot youtube tapi ngirim lewat bbm, hahaha konyol mbot!""",,,"225352896
125294261",False,219237193,None,None,None,malang,en
250216796160921602,Mon Sep 24 12:55:07 +0000 2012,"RT @davidelt: Eaa curhat :v RT @sonya_lovers: #fansJKT48 ga cukup 2shoot dan handshake sama member, admin penbes pun jadi inceran :v""",fansJKT48,,"400416259
452978626",False,329750212,None,None,None,,en
250216796131565569,Mon Sep 24 12:55:07 +0000 2012,"RT @MRLEEJINKI: @KlNGJONGHYUN hi! RT pls. I AM shirt at $15! Available in Black, White, Pink, Dark blue, Orange) mention for pics :) htt ...",,,"431748104
154893596",False,154893596,None,None,None,ㅇㅅㅇ,en
250216796135772160,Mon Sep 24 12:55:07 +0000 2012,RT @selviduitia: (&gt;̯͡.̮&lt;͡) iyaaah klo ada yg mau tau hubungi kamu ya wkwk RT @BonitaNitha: @selviduitia @artikaprtw @andrinidwi RT ...,,,"311987503
315860579
311987503
423725945
279849130",False,752799702,None,None,None,"Padang, Indonesia",id
250216796160917504,Mon Sep 24 12:55:07 +0000 2012,RT @2chmtm: ラルク･アン･シエルが仏教系になったらオブツ･ダン･ソエルになるの？⇒ http://t.co/FjmNYlH0,,http://t.co/FjmNYlH0,87897275,False,203213788,None,None,None,埃にまみれた神奈リヤの籠,ja
250216796152541185,Mon Sep 24 12:55:07 +0000 2012,RT @2012CambioYa: Feliz inicio de semana @Nena_Ev @achaginaz @Albernaya @caperucita50 @Caraquistarajao @curuncuncunio @DJNuma1 @esteban789,,,"146555108
302816286
186819133
256754012
78824059
108689540
270493064
411030286
38079732",False,302816286,None,None,None,Guarolandia ,es
250216796160921600,Mon Sep 24 12:55:08 +0000 2012,"#New #2 || Niall at the signing in Cologne, Germany - 22.09.12 http://t.co/2ILR9HXs",New,,,False,267333181,None,None,None,,en
250216800321671168,Mon Sep 24 12:55:08 +0000 2012,ほかいま～♪,,,,False,529203087,None,None,None,"ひとしの部屋
",ja
250216800338456577,Mon Sep 24 12:55:08 +0000 2012,"Depois de um fds perfeito trabalhar pessoal , porque o banco pode estar em greve mais as contas não kkkkkkk",,,,False,69635778,None,None,None,CLEMENTINA,pt
250216800334254080,Mon Sep 24 12:55:08 +0000 2012,ただいまー(･∀･),,,,False,499559903,None,None,None,おーさか,ja
250216800359436288,Mon Sep 24 12:55:08 +0000 2012,We will have to find out.,,,,False,45781707,None,None,None,In Paris,en
250216800330076160,Mon Sep 24 12:55:08 +0000 2012,ใบเตยอาร์สยามทำไมอะ อยากรู้ 5555,,,,False,98598009,None,None,None,ห้องส้วมพี่อีทึก,en
250216800346849280,Mon Sep 24 12:55:08 +0000 2012,Gimana sih caranya agar ngecat itu warnanya rata? (⌣́_⌣̀),,,,False,87201197,None,None,None,Indonesia,en
250216800321675264,Mon Sep 24 12:55:08 +0000 2012,SUCCESS:TestJobProcessor $519 - http://t.co/9SrnzLqI,,http://t.co/9SrnzLqI,,False,508643778,None,None,None,,en
250216800338452480,Mon Sep 24 12:55:08 +0000 2012,Semua agama mengajarkan hal2 yg baik s.d saat ini saya setuju! Mnggunakan syariat islam dlm bertata hukum bkn brarti mngislamkn yg kristen,,,,False,82082390,None,None,None,Jakarta,en
250216800338468864,Mon Sep 24 12:55:08 +0000 2012,... http://t.co/zkVGZ3Si,,http://t.co/zkVGZ3Si,,False,144402065,None,None,None,Jogja-Jakarta... 55112-51650 ,en
250216800355221504,Mon Sep 24 12:55:08 +0000 2012,ケイ誕…間に合うかなオリジナル曲…！いや間に合わせる！,,,,False,633018665,None,None,None,,ja
250216800351051776,Mon Sep 24 12:55:08 +0000 2012,http://t.co/kriHK2ml,,http://t.co/kriHK2ml,,False,609517368,None,None,None,,ar
250216800334278656,Mon Sep 24 12:55:08 +0000 2012,Programming logic first class walk in and professor goes well damn look who's ahead of the class lol #srryimlate,srryimlate,,,False,345716797,None,None,None,,en
250216800355250176,Mon Sep 24 12:55:08 +0000 2012,Tappe saja haha RT @pudsyalala: Junior macam apa itu nd pnh senyumi seniornya.. Ahahahahaha,,,281335103,False,176737843,None,None,None,,en
250216800321695744,Mon Sep 24 12:55:08 +0000 2012,@prayermame 無理はあきまへん。,,,106336979,False,118163789,250216269863862272,106336979,None,大阪の田舎中心、全国どこでも。,ja
250216800346857472,Mon Sep 24 12:55:08 +0000 2012,#RT SEGUIMI E TI SEGUO c:,RT,,,False,545966250,None,None,None,"Lol , my room.",en
250216800321667072,Mon Sep 24 12:55:08 +0000 2012,News - Flooding in Shropshire | Free Radio http://t.co/2gBFB1S7 via @wearefreeradio,,http://t.co/2gBFB1S7,20511513,False,183130313,None,None,None,Wolverhampton,en
250216800321691648,Mon Sep 24 12:55:08 +0000 2012,«@Futanal1ty 他人の点数なんかリツイートしてるから浪人したんだろオイッ 今すぐ親に土下座して予備校のテキストで首を吊れ»,,,105773859,False,837924235,250216445991079936,105773859,None,日本,ja
250216800351039488,Mon Sep 24 12:55:08 +0000 2012,Ya kaga ada wong itu adanya ilmu sosial ama politik -__-Rt @novianpu: Anjir lu !!! Di situ ada akper gak boy ? 17virgos: Ada jurusan yg,,,632350549,False,621824598,None,None,None,"San Siro, Milan",en
250216800325877760,Mon Sep 24 12:55:08 +0000 2012,Mna daus nehhh :/,,,,False,467596147,None,None,None,,en
250216800355233792,Mon Sep 24 12:55:08 +0000 2012,"""@SMTOWN__RP: gua yg over atau gmna, entahlah ada rasa sakit marah pas liat mention itu. Dan gua gak suka""",,,725237676,False,700322456,None,None,None,Dihati.....,en
250216800321683457,Mon Sep 24 12:55:08 +0000 2012,RT @nsrnamaliaa: Mangkanya.....RT @ozzaalhuda: Salah urg juga ngeceng org yg udah punya pacar.........,,,"48259751
169770692",False,140450152,None,None,None,Cihampelas173,en
250216800355229696,Mon Sep 24 12:55:08 +0000 2012,@anggitanharyo pffff -_-,,,169521799,False,99447401,250215292322586625,169521799,None,Indonesia,en
250216800330055682,Mon Sep 24 12:55:08 +0000 2012,@tetsuwo1201 スモークオンザウォーターそのままもってって自分の曲だと言い張るしかない,,,167411501,False,166919675,250216495399985153,167411501,None,マーシャル諸島,ja
250216800359444480,Mon Sep 24 12:55:08 +0000 2012,@Nesnova14 мне можно?*-*,,,305549191,False,815634980,250214730101301249,305549191,None,,ru
250216800330067969,Mon Sep 24 12:55:08 +0000 2012,@ERULTRONIC membe aku dekat KL do. Kau try la budak kajang tu. Ke nak aku tanya dia sendiri ckp aku ni membe kau?,,,174103442,False,387521156,250215452947656705,174103442,None,Bandar Baru Bangi,en
250216800351039489,Mon Sep 24 12:55:08 +0000 2012,@EynaNysa Aiman . 16 . Muar :-),,,593645674,False,827093768,250182594069667841,593645674,None,,en
250216800355241984,Mon Sep 24 12:55:08 +0000 2012,"@DewinaTony InsyaAllah. Thank you,babe! :)",,,35184294,False,68953383,250205317672087552,35184294,None,,en
250216800351027200,Mon Sep 24 12:55:08 +0000 2012,@orangechee お、知ってますか♪ほんと面白いすよね！ん、あぁレイトショーだと遅くなっちゃいますもんね Σ´･ω･` でもスゴい良かったんで是非、映画館で(＾ω＾)ﾉ,,,417039704,False,514774409,250214302307471360,417039704,None,愛知県岡崎市,ja
250216800342650880,Mon Sep 24 12:55:08 +0000 2012,@nhanhanagahide 行ってらっしゃいませ。,,,773536256,False,822640004,250216650727636993,773536256,None,相模国,ja
250216800359424000,Mon Sep 24 12:55:08 +0000 2012,"@sakigoto15 　是非ぜひぜひ！♡

誰ペンですかぁ！？(*^^*)",,,833343955,False,268585506,250215029708824576,833343955,None,奈良県,ja
250216800346861568,Mon Sep 24 12:55:08 +0000 2012,@EnmaGutii no :(,,,92882250,False,103120725,250216597631926272,92882250,None,Maracay ( ˘˘̯) ,es
250216800351055872,Mon Sep 24 12:55:08 +0000 2012,@Martystyles5 no... abito a Milazzo da dove si prende il traghetto per andarci.... mia mamma mi manderebbe anche da sola con una mia amica,,,771273553,False,710971459,250216476982775808,771273553,None,with one direction,it
250216800321667073,Mon Sep 24 12:55:08 +0000 2012,@RifaMRF yaawloh kaga dm dman gi sumpah deh,,,419345807,False,817796868,250216331083931648,419345807,None,bogor raincity,en
250216800325865473,Mon Sep 24 12:55:08 +0000 2012,"@hasebe171017 
雨のディズニーはテンション
あがんなくね??",,,593688045,False,723837488,250213103965442049,593688045,None,,ja
250216800338456576,Mon Sep 24 12:55:08 +0000 2012,@eripyonjjcmh はははーｗｗ 意識飛ばさないでー(笑),,,586415533,False,522417387,250216012971118592,586415533,None,ここ。じゃぱん☆,ja
250216800330067970,Mon Sep 24 12:55:08 +0000 2012,"RT @FunnyHomer: Before. b-e-f-o-r-e, not B4. We speak English. Not bingo.",,,374810570,False,442883474,None,None,None,Rayong.Füle,en
250216800355246080,Mon Sep 24 12:55:08 +0000 2012,RT @hoshi_9zu: 黒バスでおじゃる丸ごっこ http://t.co/OGl2vczI,,http://t.co/OGl2vczI,609874827,False,257925791,None,None,None,地底,ja
250216800334278657,Mon Sep 24 12:55:08 +0000 2012,RT @_tepegoas7: É muita vontade de comprar pra pouco dinheiro.,,,578271758,False,392320379,None,None,None,,pt
250216800321687552,Mon Sep 24 12:55:08 +0000 2012,RT @tenkijp: 紅葉前線スタート http://t.co/zLEmMJyH 気象予報士の相原恵理子です。朝晩は秋風が心地良くなりましたね。北海道の大雪山系黒岳は7合目まで紅葉が見頃に。長かった残暑のためか、平年より1週間ほど遅いようです,,http://t.co/zLEmMJyH,43041891,False,263631766,None,None,None,兵庫県,ja
250216800325885952,Mon Sep 24 12:55:08 +0000 2012,RT @JovensSedutores: Eu amo o teu jeitinho de sorrir.,,,285318549,False,238737988,None,None,None,canoas,pt
250216800346857475,Mon Sep 24 12:55:08 +0000 2012,RT @Universal_Spain: ¡Vaya éxito! Se han agotado los pósters de #Salvajes en la firma con Oliver Stone y Benicio del Toro en @Fnac_Donos ...,Salvajes,,94565796,False,415165676,None,None,None,BILBAO,es
250216800330067968,Mon Sep 24 12:55:08 +0000 2012,"RT @Sofyaanle: @ramadeasy Hi! bntu aku fllw @jerseyoridankw RAJANYA JERSEY BERKUALITAS,BANTU RT ya,Ada #Kuis juga loh,Nanti km aku fllw  ...",Kuis,,"361829537
279458376
832998194",False,279458376,None,None,None,,en
250216800330055680,Mon Sep 24 12:55:08 +0000 2012,Ummm ya toca la vueltaa.. a ponerse en formaa..!!!,,,,False,268318770,None,None,None,Bilbo Town,es
250216800330076161,Mon Sep 24 12:55:08 +0000 2012,@arturomolina91 buuuueno!! Ya has vuelto de granada no? A ver si nos vemos un besooote!! 😃,,,188499086,False,525269022,250214407861305345,188499086,None,spain,es
250216800325861376,Mon Sep 24 12:55:08 +0000 2012,RT @rallenfrostjr: @SlimThugK I got your Sally...Sally Walker? No...Sally whoop yo'ass Lmao!!!!!!!!!,,,"302414327
229244348",False,229244348,None,None,None,,en
250216800321667074,Mon Sep 24 12:55:08 +0000 2012,@yuudeeuffohy わかってるくせに、こんにゃろ!! 父ちゃんに決まってんやろが!!,,,402757608,False,386613502,250215581515653120,402757608,None,さつぽよ,ja
250216800330055681,Mon Sep 24 12:55:08 +0000 2012,RT @adria_kay: Stayed up wayyyy too late last night 😖,,,253102445,False,236531353,None,None,None,Out ,en
250216800330084352,Mon Sep 24 12:55:08 +0000 2012,RT @detikcom: Purnomo Tewas Dikeroyok Gara-gara Salah Paham http://t.co/yu8jerpC,,http://t.co/yu8jerpC,69183155,False,248556511,None,None,None,"Cipanas, Cianjur, Jawa Barat",en
250216804532760576,Mon Sep 24 12:55:09 +0000 2012,S / o to my nigga Luckkkk !,,,,False,481829415,None,None,None,,en
250216804553719809,Mon Sep 24 12:55:09 +0000 2012,Hwaiting~,,,,False,37399933,None,None,None,,en
250216804541153280,Mon Sep 24 12:55:09 +0000 2012,&lt;3 http://t.co/R1osHoYX,,http://t.co/R1osHoYX,,False,570504917,None,None,None,,en
250216804536954881,Mon Sep 24 12:55:09 +0000 2012,ماعـاد باقـي غيـر تنكـيـس الاعــلام مـن كثـر صبـري ملنـي كـل معـلـوق النفـس لـو تعـرف تصـاريـف الايــام تطرق لها طرقٍ فلا هوب مطـروق !,,,,False,354971006,None,None,None,Bahrain ,en
250216804553740288,Mon Sep 24 12:55:09 +0000 2012,How far can an individual's social media profile stray from that of their firm's? #cisiwmf,cisiwmf,,,False,93932552,None,None,None,Henley on Thames,en
250216804545335296,Mon Sep 24 12:55:09 +0000 2012,"ICC WCT20 2012
Spinner Performence.

A Mendis (SL)
4-2-8-6 v (ZIM)

H Singh (IND)
4-2-12-4 v (ENG)

S Ajmal (PAK)
4-0-30-4 v (NZ)
M.MUNIR",,,,False,550240737,None,None,None,SAWABI,en
250216804545351680,Mon Sep 24 12:55:09 +0000 2012,もふもふのアルパカと一緒にハイジの牧草ベッドで眠りたぃ(｡-_-｡),,,,False,330242217,None,None,None,京都,ja
250216804515995648,Mon Sep 24 12:55:09 +0000 2012,​مصرية داقة على خدامتها تزفها بالمصري الانجليزي العربي إلكويتي:واي يو ما حطيتيش الغدا عالشوله لسه ناطره إيه ؟أنا يقي ناو !! &lt;☺&gt; إلي فهم مبدع,,,,False,454876080,None,None,None,,en
250216804520165377,Mon Sep 24 12:55:09 +0000 2012,"Drjh 6 aku gila chocolate, kau pun nak ikut. Form 1 &amp; 2 aku prangai sarcasm, kau pun sibuk tiru ayat2 sarcasm aku. And now, FUCK YOU BITCH!",,,,False,700578572,None,None,None,,en
250216804524380160,Mon Sep 24 12:55:09 +0000 2012,Levantarse y lo primero que haces es revisar el celular..,,,,False,586493765,None,None,None,,es
250216804524384256,Mon Sep 24 12:55:09 +0000 2012,"Pena que nem vai dar pra postar esses dias, tem que focar nos estudos. U.U",,,,False,616322309,None,None,None,"Paulista, Pernambuco.",pt
250216804549554179,Mon Sep 24 12:55:09 +0000 2012,I think my orthodontist like me. ^^ Going to the orthodontist. :D,,,,False,293574691,None,None,None,In Mika's arms.,en
250216804515971073,Mon Sep 24 12:55:09 +0000 2012,هكذا العالم مفاهيم وشعور ../ اﻷماني حلم والواقع طريف .. / من تحلى بالثقه قالو ... غرور ../ومن تواضح للعرب قالو خفيف!!!,,,,False,507175393,None,None,None,,en
250216804532748288,Mon Sep 24 12:55:09 +0000 2012,I hate Ashley 😒,,,,False,261847880,None,None,None,,en
250216804524388352,Mon Sep 24 12:55:09 +0000 2012,お風呂に入る前にゆっくりしたかったのに、できないじゃん！,,,,False,138207003,None,None,None,広島県,ja
250216804536942592,Mon Sep 24 12:55:09 +0000 2012,bored aff,,,,False,123358625,None,None,None,My Utopia,en
250216804536942593,Mon Sep 24 12:55:09 +0000 2012,@canis_fox あるあるですね…要注意です。,,,152332790,False,227988260,250215736499384321,152332790,None,109号室,ja
250216804528553984,Mon Sep 24 12:55:09 +0000 2012,"Pero te ha dado tiempo a leerlo?? ""@pitasopena: jajaja Muy Grande!!!! “@pachilanzas: PERSEVERANTES Y/O CABEZOTAS http://t.co/IbngOIwf”""",,http://t.co/IbngOIwf,"74436890
36666472",False,36666472,None,None,None,,en
250216804549537792,Mon Sep 24 12:55:09 +0000 2012,@slime_chococo うるせ、事故で水がズボンにかかって乾くの待ってん,,,562849435,False,339707802,250216099617071104,562849435,None,ププビレッジ,ja
250216804549554176,Mon Sep 24 12:55:09 +0000 2012,"A mel la tengo agendada como alguienc ajajajjaja cualquiera, por que?? Ajaajaajjaa",,,,False,179318958,None,None,None,Paradise city,es
250216804520177665,Mon Sep 24 12:55:09 +0000 2012,@nikolee_180299 no. That you're a crazy woman. :b,,,457300279,False,392756274,250215351491653632,457300279,None,Somewhere :D,en
250216804528570368,Mon Sep 24 12:55:09 +0000 2012,Ex-baterista do Paramore anuncia lançamento de álbum solo; ouça primeira faixa: O ex-baterista do Paramore Zac... http://t.co/vLPdjpOb,,http://t.co/vLPdjpOb,,False,551517691,None,None,None,,pt
250216804549554177,Mon Sep 24 12:55:09 +0000 2012,"""@isabel598x: morge weer 1e 2 uur vrij :D""",,,311041613,False,136860495,None,None,None,,en
250216804553744384,Mon Sep 24 12:55:09 +0000 2012,@chie3321 まだー１日から☆,,,255369859,False,265794933,250215426053791744,255369859,None,,ja
250216804536967168,Mon Sep 24 12:55:09 +0000 2012,@ZulhelmyZens lalalala ~ hahaha. Esk skolah?,,,396751918,False,283956850,250216638509617152,396751918,None,"Ampang, kuala lumpur.",en
250216804549529600,Mon Sep 24 12:55:09 +0000 2012,@3_3nk 千野くんはまだすの(うちら)の半分しか生きてなくて、すの(うちら)は中居の半分しか生きてないんですねー(笑),,,479617753,False,374646803,250216044193521664,479617753,None,しぞーか☆彡,ja
250216804545339392,Mon Sep 24 12:55:09 +0000 2012,Pls RT: 5p from every packet of watercress in Sainsbury's is donated to ‏@BreastCancerH helping #breastcancer patients,breastcancer,,21768109,False,21672158,None,None,None,UK,en
250216804524384257,Mon Sep 24 12:55:09 +0000 2012,"@nk75440 おーありゃ、泣ける映画だよね(T_T)
愛って素晴らしい(^ ^)",,,545910255,False,323587721,250148227343581185,545910255,None,,ja
